UKM00003772,20150714,PRCP,18,,,S,
UKM00003772,20150714,TAVG,187,H,,S,
UKM00003772,20150715,TMAX,225,,,S,
UKM00003772,20150715,PRCP,23,,,S,
UKM00003772,20150715,TAVG,191,H,,S,
UKM00003772,20150716,TMAX,253,,,S,
UKM00003772,20150716,TMIN,149,,,S,
UKM00003772,20150716,PRCP,0,,,S,
UKM00003772,20150716,TAVG,194,H,,S,
UKM00003772,20150717,TMIN,149,,,S,
UKM00003772,20150717,PRCP,66,,,S,
UKM00003772,20150717,TAVG,194,H,,S,
UKM00003772,20150718,TMAX,236,,,S,
UKM00003772,20150718,PRCP,3,,,S,
UKM00003772,20150718,TAVG,177,H,,S,
UKM00003772,20150719,TMIN,139,,,S,
UKM00003772,20150719,PRCP,8,,,S,
UKM00003772,20150719,TAVG,192,H,,S,
UKM00003772,20150720,TMAX,247,,,S,
UKM00003772,20150720,TMIN,140,,,S,
UKM00003772,20150720,PRCP,0,,,S,
UKM00003772,20150720,TAVG,184,H,,S,
UKM00003772,20150721,TMAX,265,,,S,
UKM00003772,20150721,PRCP,3,,,S,
UKM00003772,20150721,TAVG,196,H,,S,
UKM00003772,20150722,TMAX,230,,,S,
UKM00003772,20150722,PRCP,0,,,S,
UKM00003772,20150722,TAVG,184,H,,S,
UKM00003772,20150723,TMAX,224,,,S,
UKM00003772,20150723,PRCP,5,,,S,
UKM00003772,20150723,TAVG,172,H,,S,
UKM00003772,20150724,TMAX,173,,,S,
UKM00003772,20150724,PRCP,0,,,S,
UKM00003772,20150724,TAVG,149,H,,S,
UKM00003772,20150725,TMAX,217,,,S,
UKM00003772,20150725,TMIN,114,,,S,
UKM00003772,20150725,PRCP,376,,,S,
UKM00003772,20150725,TAVG,163,H,,S,
UKM00003772,20150726,TMAX,172,,,S,
UKM00003772,20150726,PRCP,0,,,S,
UKM00003772,20150726,TAVG,144,H,,S,
UKM00003772,20150727,TMAX,209,,,S,
UKM00003772,20150727,PRCP,71,,,S,
UKM00003772,20150727,TAVG,171,H,,S,
UKM00003772,20150728,TMAX,208,,,S,
UKM00003772,20150728,TMIN,129,,,S,
UKM00003772,20150728,PRCP,0,,,S,
UKM00003772,20150728,TAVG,162,H,,S,
UKM00003772,20150729,TMAX,203,,,S,
UKM00003772,20150729,TMIN,97,,,S,
UKM00003772,20150729,PRCP,0,,,S,
UKM00003772,20150729,TAVG,148,H,,S,
UKM00003772,20150730,TMAX,203,,,S,
UKM00003772,20150730,PRCP,3,,,S,
UKM00003772,20150730,TAVG,153,H,,S,
UKM00003772,20150731,TMAX,227,,,S,
UKM00003772,20150731,TMIN,87,,,S,
UKM00003772,20150731,PRCP,0,,,S,
UKM00003772,20150731,TAVG,164,H,,S,
UKM00003772,20150801,TMAX,215,,,S,
UKM00003772,20150801,TMIN,94,,,S,
UKM00003772,20150801,PRCP,0,,,S,
UKM00003772,20150801,TAVG,163,H,,S,
UKM00003772,20150802,TMAX,262,,,S,
UKM00003772,20150802,PRCP,0,,,S,
UKM00003772,20150802,TAVG,189,H,,S,
UKM00003772,20150803,TMAX,251,,,S,
UKM00003772,20150803,PRCP,0,,,S,
UKM00003772,20150803,TAVG,192,H,,S,
UKM00003772,20150804,TMAX,224,,,S,
UKM00003772,20150804,PRCP,0,,,S,
UKM00003772,20150804,TAVG,177,H,,S,
UKM00003772,20150805,TMAX,220,,,S,
UKM00003772,20150805,TMIN,148,,,S,
UKM00003772,20150805,PRCP,0,,,S,
UKM00003772,20150805,TAVG,167,H,,S,
UKM00003772,20150806,TMIN,137,,,S,
UKM00003772,20150806,PRCP,43,,,S,
UKM00003772,20150806,TAVG,187,H,,S,
UKM00003772,20150807,TMAX,248,,,S,
UKM00003772,20150807,TMIN,125,,,S,
UKM00003772,20150807,PRCP,0,,,S,
UKM00003772,20150807,TAVG,191,H,,S,
UKM00003772,20150808,TMIN,145,,,S,
UKM00003772,20150808,PRCP,0,,,S,
UKM00003772,20150808,TAVG,204,H,,S,
UKM00003772,20150809,TMAX,266,,,S,
UKM00003772,20150809,TMIN,125,,,S,
UKM00003772,20150809,PRCP,0,,,S,
UKM00003772,20150809,TAVG,199,H,,S,
UKM00003772,20150810,TMAX,227,,,S,
UKM00003772,20150810,PRCP,0,,,S,
UKM00003772,20150810,TAVG,193,H,,S,
UKM00003772,20150811,TMAX,213,,,S,
UKM00003772,20150811,TMIN,139,,,S,
UKM00003772,20150811,PRCP,0,,,S,
UKM00003772,20150811,TAVG,175,H,,S,
UKM00003772,20150812,TMAX,234,,,S,
UKM00003772,20150812,TMIN,150,,,S,
UKM00003772,20150812,PRCP,15,,,S,
UKM00003772,20150812,TAVG,186,H,,S,
UKM00003772,20150813,TMAX,203,,,S,
UKM00003772,20150813,PRCP,0,,,S,
UKM00003772,20150813,TAVG,183,H,,S,
UKM00003772,20150814,TMAX,213,,,S,
UKM00003772,20150814,PRCP,74,,,S,
UKM00003772,20150814,TAVG,178,H,,S,
UKM00003772,20150815,TMAX,207,,,S,
UKM00003772,20150815,PRCP,15,,,S,
UKM00003772,20150815,TAVG,168,H,,S,
UKM00003772,20150816,PRCP,0,,,S,
UKM00003772,20150816,TAVG,176,H,,S,
UKM00003772,20150817,PRCP,0,,,S,
UKM00003772,20150817,TAVG,179,H,,S,
UKM00003772,20150818,TMAX,195,,,S,
UKM00003772,20150818,PRCP,0,,,S,
UKM00003772,20150818,TAVG,166,H,,S,
UKM00003772,20150819,PRCP,3,,,S,
UKM00003772,20150819,TAVG,163,H,,S,
UKM00003772,20150820,TMAX,211,,,S,
UKM00003772,20150820,TMIN,151,,,S,
UKM00003772,20150820,PRCP,66,,,S,
UKM00003772,20150820,TAVG,184,H,,S,
UKM00003772,20150821,TMAX,265,,,S,
UKM00003772,20150821,PRCP,0,,,S,
UKM00003772,20150821,TAVG,211,H,,S,
UKM00003772,20150822,TMAX,307,,,S,
UKM00003772,20150822,TMIN,150,,,S,
UKM00003772,20150822,PRCP,0,,,S,
UKM00003772,20150822,TAVG,224,H,,S,
UKM00003772,20150823,TMAX,220,,,S,
UKM00003772,20150823,PRCP,0,,,S,
UKM00003772,20150823,TAVG,187,H,,S,
UKM00003772,20150824,TMAX,170,,,S,
UKM00003772,20150824,TMIN,125,,,S,
UKM00003772,20150824,PRCP,30,,,S,
UKM00003772,20150824,TAVG,147,H,,S,
UKM00003772,20150825,TMAX,190,,,S,
UKM00003772,20150825,PRCP,137,,,S,
UKM00003772,20150825,TAVG,153,H,,S,
UKM00003772,20150826,PRCP,53,,,S,
UKM00003772,20150826,TAVG,172,H,,S,
UKM00003772,20150827,TMAX,196,,,S,
UKM00003772,20150827,TMIN,135,,,S,
UKM00003772,20150827,PRCP,480,,,S,
UKM00003772,20150827,TAVG,156,H,,S,
UKM00003772,20150828,TMAX,211,,,S,
UKM00003772,20150828,PRCP,38,,,S,
UKM00003772,20150828,TAVG,161,H,,S,
UKM00003772,20150829,TMAX,223,,,S,
UKM00003772,20150829,PRCP,0,,,S,
UKM00003772,20150829,TAVG,173,H,,S,
UKM00003772,20150830,TMAX,208,,,S,
UKM00003772,20150830,PRCP,33,,,S,
UKM00003772,20150830,TAVG,174,H,,S,
UKM00003772,20150831,TMAX,160,,,S,
UKM00003772,20150831,PRCP,71,,,S,
UKM00003772,20150831,TAVG,151,H,,S,
UKM00003772,20150901,TMAX,192,,,S,
UKM00003772,20150901,PRCP,107,,,S,
UKM00003772,20150901,TAVG,152,H,,S,
UKM00003772,20150902,TMAX,190,,,S,
UKM00003772,20150902,PRCP,5,,,S,
UKM00003772,20150902,TAVG,137,H,,S,
UKM00003772,20150903,TMAX,164,,,S,
UKM00003772,20150903,PRCP,0,,,S,
UKM00003772,20150903,TAVG,129,H,,S,
UKM00003772,20150904,TMAX,166,,,S,
UKM00003772,20150904,PRCP,0,,,S,
UKM00003772,20150904,TAVG,136,H,,S,
UKM00003772,20150905,TMAX,163,,,S,
UKM00003772,20150905,PRCP,5,,,S,
UKM00003772,20150905,TAVG,127,H,,S,
UKM00003772,20150906,TMAX,199,,,S,
UKM00003772,20150906,TMIN,57,,,S,
UKM00003772,20150906,PRCP,0,,,S,
UKM00003772,20150906,TAVG,132,H,,S,
UKM00003772,20150907,TMAX,193,,,S,
UKM00003772,20150907,PRCP,0,,,S,
UKM00003772,20150907,TAVG,137,H,,S,
UKM00003772,20150908,TMAX,165,,,S,
UKM00003772,20150908,PRCP,0,,,S,
UKM00003772,20150908,TAVG,137,H,,S,
UKM00003772,20150909,TMAX,197,,,S,
UKM00003772,20150909,TMIN,127,,,S,
UKM00003772,20150909,PRCP,0,,,S,
UKM00003772,20150909,TAVG,150,H,,S,
UKM00003772,20150910,TMAX,212,,,S,
UKM00003772,20150910,TMIN,118,,,S,
UKM00003772,20150910,PRCP,5,,,S,
UKM00003772,20150910,TAVG,159,H,,S,
UKM00003772,20150911,TMAX,223,,,S,
UKM00003772,20150911,PRCP,0,,,S,
UKM00003772,20150911,TAVG,164,H,,S,
UKM00003772,20150912,TMAX,215,,,S,
UKM00003772,20150912,PRCP,3,,,S,
UKM00003772,20150912,TAVG,172,H,,S,
UKM00003772,20150913,TMAX,200,,,S,
UKM00003772,20150913,TMIN,100,,,S,
UKM00003772,20150913,PRCP,3,,,S,
UKM00003772,20150913,TAVG,136,H,,S,
UKM00003772,20150914,TMAX,198,,,S,
UKM00003772,20150914,PRCP,99,,,S,
UKM00003772,20150914,TAVG,139,H,,S,
UKM00003772,20150915,TMAX,199,,,S,
UKM00003772,20150915,PRCP,13,,,S,
UKM00003772,20150915,TAVG,136,H,,S,
UKM00003772,20150916,TMAX,160,,,S,
UKM00003772,20150916,TMIN,105,,,S,
UKM00003772,20150916,PRCP,5,,,S,
UKM00003772,20150916,TAVG,129,H,,S,
UKM00003772,20150917,TMAX,185,,,S,
UKM00003772,20150917,PRCP,188,,,S,
UKM00003772,20150917,TAVG,137,H,,S,
UKM00003772,20150918,TMAX,195,,,S,
UKM00003772,20150918,PRCP,3,,,S,
UKM00003772,20150918,TAVG,145,H,,S,
UKM00003772,20150919,TMAX,196,,,S,
UKM00003772,20150919,TMIN,107,,,S,
UKM00003772,20150919,PRCP,97,,,S,
UKM00003772,20150919,TAVG,145,H,,S,
UKM00003772,20150920,TMAX,202,,,S,
UKM00003772,20150920,PRCP,0,,,S,
UKM00003772,20150920,TAVG,140,H,,S,
UKM00003772,20150921,PRCP,0,,,S,
UKM00003772,20150921,TAVG,135,H,,S,
UKM00003772,20150922,TMAX,153,,,S,
UKM00003772,20150922,PRCP,56,,,S,
UKM00003772,20150922,TAVG,116,H,,S,
UKM00003772,20150923,TMAX,174,,,S,
UKM00003772,20150923,TMIN,79,,,S,
UKM00003772,20150923,PRCP,5,,,S,
UKM00003772,20150923,TAVG,130,H,,S,
UKM00003772,20150924,TMAX,187,,,S,
UKM00003772,20150924,PRCP,10,,,S,
UKM00003772,20150924,TAVG,149,H,,S,
UKM00003772,20150925,TMAX,179,,,S,
UKM00003772,20150925,TMIN,85,,,S,
UKM00003772,20150925,PRCP,10,,,S,
UKM00003772,20150925,TAVG,130,H,,S,
UKM00003772,20150926,TMAX,180,,,S,
UKM00003772,20150926,TMIN,67,,,S,
UKM00003772,20150926,PRCP,0,,,S,
UKM00003772,20150926,TAVG,123,H,,S,
UKM00003772,20150927,TMAX,193,,,S,
UKM00003772,20150927,TMIN,78,,,S,
UKM00003772,20150927,PRCP,3,,,S,
UKM00003772,20150927,TAVG,131,H,,S,
UKM00003772,20150928,TMAX,184,,,S,
UKM00003772,20150928,PRCP,0,,,S,
UKM00003772,20150928,TAVG,134,H,,S,
UKM00003772,20150929,TMAX,191,,,S,
UKM00003772,20150929,PRCP,0,,,S,
UKM00003772,20150929,TAVG,142,H,,S,
UKM00003772,20150930,TMAX,187,,,S,
UKM00003772,20150930,TMIN,97,,,S,
UKM00003772,20150930,PRCP,0,,,S,
UKM00003772,20150930,TAVG,139,H,,S,
UKM00003772,20151001,TMAX,188,,,S,
UKM00003772,20151001,PRCP,0,,,S,
UKM00003772,20151001,TAVG,137,H,,S,
UKM00003772,20151002,TMAX,190,,,S,
UKM00003772,20151002,PRCP,0,,,S,
UKM00003772,20151002,TAVG,131,H,,S,
UKM00003772,20151003,TMAX,167,,,S,
UKM00003772,20151003,PRCP,0,,,S,
UKM00003772,20151003,TAVG,118,H,,S,
UKM00003772,20151004,TMAX,182,,,S,
UKM00003772,20151004,PRCP,0,,,S,
UKM00003772,20151004,TAVG,121,H,,S,
UKM00003772,20151005,TMAX,174,,,S,
UKM00003772,20151005,TMIN,124,,,S,
UKM00003772,20151005,PRCP,3,,,S,
UKM00003772,20151005,TAVG,154,H,,S,
UKM00003772,20151006,TMAX,194,,,S,
UKM00003772,20151006,PRCP,112,,,S,
UKM00003772,20151006,TAVG,162,H,,S,
UKM00003772,20151007,TMAX,160,,,S,
UKM00003772,20151007,PRCP,53,,,S,
UKM00003772,20151007,TAVG,138,H,,S,
UKM00003772,20151008,TMAX,172,,,S,
UKM00003772,20151008,PRCP,0,,,S,
UKM00003772,20151008,TAVG,114,H,,S,
UKM00003772,20151009,TMIN,67,,,S,
UKM00003772,20151009,PRCP,3,,,S,
UKM00003772,20151009,TAVG,118,H,,S,
UKM00003772,20151010,TMAX,162,,,S,
UKM00003772,20151010,TMIN,80,,,S,
UKM00003772,20151010,PRCP,0,,,S,
UKM00003772,20151010,TAVG,121,H,,S,
UKM00003772,20151011,TMAX,158,,,S,
UKM00003772,20151011,PRCP,0,,,S,
UKM00003772,20151011,TAVG,121,H,,S,
UKM00003772,20151012,TMAX,143,,,S,
UKM00003772,20151012,PRCP,0,,,S,
UKM00003772,20151012,TAVG,108,H,,S,
UKM00003772,20151013,TMAX,131,,,S,
UKM00003772,20151013,PRCP,0,,,S,
UKM00003772,20151013,TAVG,99,H,,S,
UKM00003772,20151014,TMAX,136,,,S,
UKM00003772,20151014,TMIN,56,,,S,
UKM00003772,20151014,PRCP,0,,,S,
UKM00003772,20151014,TAVG,96,H,,S,
UKM00003772,20151015,PRCP,5,,,S,
UKM00003772,20151015,TAVG,106,H,,S,
UKM00003772,20151016,TMAX,139,,,S,
UKM00003772,20151016,TMIN,106,,,S,
UKM00003772,20151016,PRCP,0,,,S,
UKM00003772,20151016,TAVG,119,H,,S,
UKM00003772,20151017,PRCP,0,,,S,
UKM00003772,20151017,TAVG,114,H,,S,
UKM00003772,20151018,TMAX,157,,,S,
UKM00003772,20151018,TMIN,109,,,S,
UKM00003772,20151018,PRCP,0,,,S,
UKM00003772,20151018,TAVG,124,H,,S,
UKM00003772,20151019,TMAX,143,,,S,
UKM00003772,20151019,PRCP,5,,,S,
UKM00003772,20151019,TAVG,118,H,,S,
UKM00003772,20151020,TMAX,160,,,S,
UKM00003772,20151020,TMIN,80,,,S,
UKM00003772,20151020,PRCP,0,,,S,
UKM00003772,20151020,TAVG,113,H,,S,
UKM00003772,20151021,TMIN,85,,,S,
UKM00003772,20151021,PRCP,15,,,S,
UKM00003772,20151021,TAVG,120,H,,S,
UKM00003772,20151022,PRCP,43,,,S,
UKM00003772,20151022,TAVG,132,H,,S,
UKM00003772,20151023,PRCP,3,,,S,
UKM00003772,20151023,TAVG,117,H,,S,
UKM00003772,20151024,PRCP,0,,,S,
UKM00003772,20151024,TAVG,115,H,,S,
UKM00003772,20151025,TMAX,120,,,S,
UKM00003772,20151025,PRCP,33,,,S,
UKM00003772,20151025,TAVG,70,H,,S,
UKM00003772,20151026,TMAX,171,,,S,
UKM00003772,20151026,TMIN,53,,,S,
UKM00003772,20151026,PRCP,3,,,S,
UKM00003772,20151026,TAVG,112,H,,S,
UKM00003772,20151027,PRCP,0,,,S,
UKM00003772,20151027,TAVG,139,H,,S,
UKM00003772,20151028,TMAX,164,,,S,
UKM00003772,20151028,PRCP,15,,,S,
UKM00003772,20151028,TAVG,127,H,,S,
UKM00003772,20151029,TMAX,155,,,S,
UKM00003772,20151029,PRCP,33,,,S,
UKM00003772,20151029,TAVG,124,H,,S,
UKM00003772,20151030,TMAX,163,,,S,
UKM00003772,20151030,TMIN,114,,,S,
UKM00003772,20151030,PRCP,48,,,S,
UKM00003772,20151030,TAVG,141,H,,S,
UKM00003772,20151031,TMAX,183,,,S,
UKM00003772,20151031,PRCP,28,,,S,
UKM00003772,20151031,TAVG,126,H,,S,
UKM00003772,20151101,TMAX,130,,,S,
UKM00003772,20151101,TMIN,63,,,S,
UKM00003772,20151101,PRCP,0,,,S,
UKM00003772,20151101,TAVG,87,H,,S,
UKM00003772,20151102,TMAX,135,,,S,
UKM00003772,20151102,TMIN,79,,,S,
UKM00003772,20151102,PRCP,3,,,S,
UKM00003772,20151102,TAVG,99,H,,S,
UKM00003772,20151103,TMAX,133,,,S,
UKM00003772,20151103,TMIN,95,,,S,
UKM00003772,20151103,PRCP,3,,,S,
UKM00003772,20151103,TAVG,114,H,,S,
UKM00003772,20151104,TMIN,110,,,S,
UKM00003772,20151104,PRCP,25,,,S,
UKM00003772,20151104,TAVG,127,H,,S,
UKM00003772,20151105,TMIN,118,,,S,
UKM00003772,20151105,PRCP,10,,,S,
UKM00003772,20151105,TAVG,142,H,,S,
UKM00003772,20151106,TMAX,175,,,S,
UKM00003772,20151106,TMIN,136,,,S,
UKM00003772,20151106,PRCP,23,,,S,
UKM00003772,20151106,TAVG,152,H,,S,
UKM00003772,20151107,TMAX,171,,,S,
UKM00003772,20151107,PRCP,28,,,S,
UKM00003772,20151107,TAVG,149,H,,S,
UKM00003772,20151108,TMAX,163,,,S,
UKM00003772,20151108,TMIN,73,,,S,
UKM00003772,20151108,PRCP,79,,,S,
UKM00003772,20151108,TAVG,130,H,,S,
UKM00003772,20151109,TMAX,150,,,S,
UKM00003772,20151109,PRCP,5,,,S,
UKM00003772,20151109,TAVG,129,H,,S,
UKM00003772,20151110,TMAX,165,,,S,
UKM00003772,20151110,PRCP,0,,,S,
UKM00003772,20151110,TAVG,148,H,,S,
UKM00003772,20151111,PRCP,0,,,S,
UKM00003772,20151111,TAVG,141,H,,S,
UKM00003772,20151112,PRCP,0,,,S,
UKM00003772,20151112,TAVG,132,H,,S,
UKM00003772,20151113,PRCP,5,,,S,
UKM00003772,20151113,TAVG,99,H,,S,
UKM00003772,20151114,TMIN,69,,,S,
UKM00003772,20151114,PRCP,10,,,S,
UKM00003772,20151114,TAVG,104,H,,S,
UKM00003772,20151115,TMAX,164,,,S,
UKM00003772,20151115,PRCP,71,,,S,
UKM00003772,20151115,TAVG,150,H,,S,
UKM00003772,20151116,TMAX,140,,,S,
UKM00003772,20151116,PRCP,0,,,S,
UKM00003772,20151116,TAVG,129,H,,S,
UKM00003772,20151117,TMAX,163,,,S,
UKM00003772,20151117,TMIN,115,,,S,
UKM00003772,20151117,PRCP,28,,,S,
UKM00003772,20151117,TAVG,138,H,,S,
UKM00003772,20151118,TMAX,155,,,S,
UKM00003772,20151118,TMIN,108,,,S,
UKM00003772,20151118,PRCP,36,,,S,
UKM00003772,20151118,TAVG,129,H,,S,
UKM00003772,20151119,PRCP,10,,,S,
UKM00003772,20151119,TAVG,109,H,,S,
UKM00003772,20151120,TMAX,98,,,S,
UKM00003772,20151120,PRCP,23,,,S,
UKM00003772,20151120,TAVG,78,H,,S,
UKM00003772,20151121,TMAX,62,,,S,
UKM00003772,20151121,PRCP,3,,,S,
UKM00003772,20151121,TAVG,35,H,,S,
UKM00003772,20151122,PRCP,18,,,S,
UKM00003772,20151122,TAVG,23,H,,S,
UKM00003772,20151123,TMAX,71,,,S,
UKM00003772,20151123,TMIN,-8,,,S,
UKM00003772,20151123,PRCP,0,,,S,
UKM00003772,20151123,TAVG,38,H,,S,
UKM00003772,20151124,TMAX,100,,,S,
UKM00003772,20151124,TMIN,56,,,S,
UKM00003772,20151124,PRCP,36,,,S,
UKM00003772,20151124,TAVG,82,H,,S,
UKM00003772,20151125,PRCP,15,,,S,
UKM00003772,20151125,TAVG,84,H,,S,
UKM00003772,20151126,TMIN,76,,,S,
UKM00003772,20151126,PRCP,0,,,S,
UKM00003772,20151126,TAVG,94,H,,S,
UKM00003772,20151127,TMAX,141,,,S,
UKM00003772,20151127,PRCP,0,B,,S,
UKM00003772,20151127,TAVG,108,H,,S,
UKM00003772,20151128,TMIN,25,,,S,
UKM00003772,20151128,PRCP,13,,,S,
UKM00003772,20151128,TAVG,71,H,,S,
UKM00003772,20151129,TMAX,133,,,S,
UKM00003772,20151129,PRCP,5,,,S,
UKM00003772,20151129,TAVG,112,H,,S,
UKM00003772,20151130,TMAX,134,,,S,
UKM00003772,20151130,PRCP,23,,,S,
UKM00003772,20151130,TAVG,115,H,,S,
UKM00003772,20151201,TMAX,143,,,S,
UKM00003772,20151201,TMIN,93,,,S,
UKM00003772,20151201,PRCP,15,,,S,
UKM00003772,20151201,TAVG,130,H,,S,
UKM00003772,20151202,TMAX,135,,,S,
UKM00003772,20151202,TMIN,118,,,S,
UKM00003772,20151202,PRCP,0,,,S,
UKM00003772,20151202,TAVG,123,H,,S,
UKM00003772,20151203,TMAX,131,,,S,
UKM00003772,20151203,PRCP,0,,,S,
UKM00003772,20151203,TAVG,125,H,,S,
UKM00003772,20151204,TMAX,130,,,S,
UKM00003772,20151204,TMIN,56,,,S,
UKM00003772,20151204,PRCP,23,,,S,
UKM00003772,20151204,TAVG,101,H,,S,
UKM00003772,20151205,TMAX,131,,,S,
UKM00003772,20151205,TMIN,113,,,S,
UKM00003772,20151205,PRCP,0,,,S,
UKM00003772,20151205,TAVG,124,H,,S,
UKM00003772,20151206,TMAX,144,,,S,
UKM00003772,20151206,PRCP,0,,,S,
UKM00003772,20151206,TAVG,130,H,,S,
UKM00003772,20151207,TMAX,144,,,S,
UKM00003772,20151207,PRCP,3,,,S,
UKM00003772,20151207,TAVG,126,H,,S,
UKM00003772,20151208,TMAX,136,,,S,
UKM00003772,20151208,PRCP,15,,,S,
UKM00003772,20151208,TAVG,112,H,,S,
UKM00003772,20151209,TMAX,122,,,S,
UKM00003772,20151209,PRCP,10,,,S,
UKM00003772,20151209,TAVG,82,H,,S,
UKM00003772,20151210,TMAX,127,,,S,
UKM00003772,20151210,PRCP,0,,,S,
UKM00003772,20151210,TAVG,111,H,,S,
UKM00003772,20151211,TMAX,112,,,S,
UKM00003772,20151211,PRCP,43,,,S,
UKM00003772,20151211,TAVG,91,H,,S,
UKM00003772,20151212,TMIN,49,,,S,
UKM00003772,20151212,PRCP,3,,,S,
UKM00003772,20151212,TAVG,99,H,,S,
UKM00003772,20151213,PRCP,13,,,S,
UKM00003772,20151213,TAVG,82,H,,S,
UKM00003772,20151214,TMAX,103,,,S,
UKM00003772,20151214,TMIN,54,,,S,
UKM00003772,20151214,PRCP,5,,,S,
UKM00003772,20151214,TAVG,87,H,,S,
UKM00003772,20151215,TMIN,87,,,S,
UKM00003772,20151215,PRCP,3,,,S,
UKM00003772,20151215,TAVG,112,H,,S,
UKM00003772,20151216,TMAX,152,,,S,
UKM00003772,20151216,TMIN,113,,,S,
UKM00003772,20151216,PRCP,51,,,S,
UKM00003772,20151216,TAVG,137,H,,S,
UKM00003772,20151217,TMAX,155,,,S,
UKM00003772,20151217,PRCP,0,,,S,
UKM00003772,20151217,TAVG,131,H,,S,
UKM00003772,20151218,TMIN,110,,,S,
UKM00003772,20151218,PRCP,0,,,S,
UKM00003772,20151218,TAVG,123,H,,S,
UKM00003772,20151219,TMAX,164,,,S,
UKM00003772,20151219,TMIN,121,,,S,
UKM00003772,20151219,PRCP,0,,,S,
UKM00003772,20151219,TAVG,146,H,,S,
UKM00003772,20151220,PRCP,0,,,S,
UKM00003772,20151220,TAVG,121,H,,S,
UKM00003772,20151221,TMAX,133,,,S,
UKM00003772,20151221,TMIN,69,,,S,
UKM00003772,20151221,PRCP,15,,,S,
UKM00003772,20151221,TAVG,96,H,,S,
UKM00003772,20151222,TMAX,150,,,S,
UKM00003772,20151222,TMIN,97,,,S,
UKM00003772,20151222,PRCP,20,,,S,
UKM00003772,20151222,TAVG,133,H,,S,
UKM00003772,20151223,TMAX,123,,,S,
UKM00003772,20151223,PRCP,43,,,S,
UKM00003772,20151223,TAVG,104,H,,S,
UKM00003772,20151224,TMAX,133,,,S,
UKM00003772,20151224,PRCP,0,,,S,
UKM00003772,20151224,TAVG,100,H,,S,
UKM00003772,20151225,PRCP,20,,,S,
UKM00003772,20151225,TAVG,98,H,,S,
UKM00003772,20151226,TMAX,152,,,S,
UKM00003772,20151226,TMIN,133,,,S,
UKM00003772,20151226,PRCP,18,,,S,
UKM00003772,20151226,TAVG,144,H,,S,
UKM00003772,20151227,PRCP,0,,,S,
UKM00003772,20151227,TAVG,138,H,,S,
UKM00003772,20151228,TMAX,134,,,S,
UKM00003772,20151228,PRCP,3,,,S,
UKM00003772,20151228,TAVG,108,H,,S,
UKM00003772,20151229,TMAX,120,,,S,
UKM00003772,20151229,PRCP,13,,,S,
UKM00003772,20151229,TAVG,106,H,,S,
UKM00003772,20151230,TMIN,97,,,S,
UKM00003772,20151230,PRCP,3,,,S,
UKM00003772,20151230,TAVG,119,H,,S,
UKM00003772,20151231,TMAX,115,,,S,
UKM00003772,20151231,PRCP,71,,,S,
UKM00003772,20151231,TAVG,87,H,,S,
NZM00093439,20150101,PRCP,71,,,S,
NZM00093439,20150101,TAVG,159,H,,S,
NZM00093439,20150102,TMAX,227,,,S,
NZM00093439,20150102,TMIN,119,,,S,
NZM00093439,20150102,PRCP,0,,,S,
NZM00093439,20150102,TAVG,176,H,,S,
NZM00093439,20150103,PRCP,0,,,S,
NZM00093439,20150103,TAVG,164,H,,S,
NZM00093439,20150104,TMAX,227,,,S,
NZM00093439,20150104,TMIN,131,,,S,
NZM00093439,20150104,PRCP,0,,,S,
NZM00093439,20150104,TAVG,189,H,,S,
NZM00093439,20150105,TMAX,221,,,S,
NZM00093439,20150105,TMIN,167,,,S,
NZM00093439,20150105,PRCP,0,,,S,
NZM00093439,20150105,TAVG,188,H,,S,
NZM00093439,20150106,TMAX,208,,,S,
NZM00093439,20150106,PRCP,0,,,S,
NZM00093439,20150106,TAVG,165,H,,S,
NZM00093439,20150107,TMAX,183,,,S,
NZM00093439,20150107,PRCP,5,,,S,
NZM00093439,20150107,TAVG,157,H,,S,
NZM00093439,20150108,PRCP,0,,,S,
NZM00093439,20150108,TAVG,151,H,,S,
NZM00093439,20150109,TMAX,244,,,S,
NZM00093439,20150109,TMIN,99,,,S,
NZM00093439,20150109,PRCP,0,,,S,
NZM00093439,20150109,TAVG,198,H,,S,
NZM00093439,20150110,TMAX,227,,,S,
NZM00093439,20150110,PRCP,0,,,S,
NZM00093439,20150110,TAVG,188,H,,S,
NZM00093439,20150111,TMAX,229,,,S,
NZM00093439,20150111,TMIN,163,,,S,
NZM00093439,20150111,PRCP,0,,,S,
NZM00093439,20150111,TAVG,191,H,,S,
NZM00093439,20150112,TMAX,225,,,S,
NZM00093439,20150112,PRCP,0,,,S,
NZM00093439,20150112,TAVG,167,H,,S,
NZM00093439,20150113,TMAX,230,,,S,
NZM00093439,20150113,PRCP,0,,,S,
NZM00093439,20150113,TAVG,173,H,,S,
NZM00093439,20150114,TMAX,206,,,S,
NZM00093439,20150114,TMIN,133,,,S,
NZM00093439,20150114,PRCP,0,,,S,
NZM00093439,20150114,TAVG,175,H,,S,
NZM00093439,20150115,TMAX,245,,,S,
NZM00093439,20150115,TMIN,148,,,S,
NZM00093439,20150115,PRCP,0,,,S,
NZM00093439,20150115,TAVG,190,H,,S,
NZM00093439,20150116,TMAX,239,,,S,
NZM00093439,20150116,TMIN,172,,,S,
NZM00093439,20150116,PRCP,0,,,S,
NZM00093439,20150116,TAVG,202,H,,S,
NZM00093439,20150117,TMAX,243,,,S,
NZM00093439,20150117,PRCP,10,,,S,
